 -5.916682E-03 -1.667351E-02 -1.852585E-03 -9.226343E-03 -7.064608E-03  1.032470E-03 -1.501198E-02 -1.077304E-02 -3.685372E-03
 -1.479092E-02 -2.313570E-02  9.647154E-03 -1.057800E-02 -1.317563E-02  3.316663E-03 -1.394870E-02 -1.566742E-02  1.965011E-02
 -6.905796E-03 -1.525868E-02 -6.131640E-03 -8.009290E-03 -7.541092E-03 -2.012917E-03 -1.311521E-02 -1.356451E-02 -5.872686E-03
 -1.501448E-02 -2.210482E-02  1.114723E-02 -7.674850E-03 -1.326506E-02  1.310388E-03 -1.001868E-02 -1.628628E-02  1.024400E-02
 -6.759775E-03 -1.825604E-02 -3.694030E-03 -8.804802E-03 -8.934940E-03 -1.214447E-03 -1.729165E-02 -1.471143E-02 -5.963528E-03
 -1.307217E-02 -1.860396E-02  1.024388E-02 -5.928884E-03 -1.135724E-02  1.672925E-03 -8.593687E-03 -1.350272E-02  5.570024E-03
 -6.127785E-03 -1.901551E-02  1.381367E-03 -8.083425E-03 -9.283918E-03  7.803808E-04 -1.686729E-02 -1.362551E-02 -6.651377E-03
 -1.110807E-02 -1.891579E-02  1.002680E-02 -9.991576E-03 -1.160909E-02  4.763134E-03 -1.657527E-02 -1.474395E-02  9.982168E-03
 -9.209429E-03 -1.699251E-02 -1.092594E-03 -1.136921E-02 -8.672309E-03 -1.497303E-03 -1.527090E-02 -9.282603E-03 -9.903290E-03
 -1.222947E-02 -1.777772E-02  1.076308E-02 -9.143554E-03 -1.234540E-02  8.091033E-03 -1.330927E-02 -1.807907E-02  1.783079E-02
 -1.006570E-02 -1.775605E-02 -1.469564E-03 -1.267047E-02 -9.330185E-03 -9.911628E-04 -1.538047E-02 -9.365053E-03 -8.046209E-03
 -7.553671E-03 -1.900942E-02  9.495496E-03 -5.971153E-03 -1.350455E-02  7.750573E-03 -1.121579E-02 -1.964253E-02  1.917112E-02
 -9.615374E-03 -2.011561E-02  6.016973E-04 -1.233877E-02 -1.165010E-02  3.819208E-03 -1.837523E-02 -1.152738E-02  3.417587E-05
 -4.198471E-03 -1.689642E-02  4.915155E-04 -6.291743E-04 -1.456969E-02 -1.225028E-03 -4.192063E-03 -2.074803E-02  3.475861E-03
 -3.507592E-03 -1.950384E-02 -2.206698E-03 -7.804532E-03 -1.137738E-02  5.503415E-03 -1.460571E-02 -9.184538E-03  5.045946E-03
 -9.129180E-04 -1.793774E-02 -4.523246E-03 -2.192903E-03 -1.364837E-02 -7.924590E-03 -9.162290E-03 -1.402214E-02 -1.092990E-03
 -5.777539E-03 -1.771819E-02 -3.208640E-03 -7.365619E-03 -1.113412E-02  5.370858E-03 -1.263708E-02 -8.411888E-03  5.562831E-03
 -3.513412E-03 -1.977628E-02 -4.435253E-05 -2.762473E-03 -1.710526E-02 -3.588041E-03 -7.216216E-03 -1.982971E-02  3.243052E-03
 -7.881139E-03 -1.972996E-02  5.564539E-05 -9.070571E-03 -1.124760E-02  4.671189E-03 -1.368284E-02 -1.077176E-02  4.085660E-03
 -2.456456E-03 -2.110923E-02  2.779570E-03 -3.699191E-03 -1.673669E-02 -2.405212E-04 -1.273527E-02 -1.666354E-02  1.240253E-02
 -1.157445E-02 -2.087621E-02  4.368032E-03 -1.192816E-02 -1.228583E-02  5.002488E-03 -1.780182E-02 -1.350490E-02  2.646577E-04
 -5.638904E-03 -2.083489E-02 -1.816731E-03 -4.254122E-03 -1.726714E-02  6.243673E-04 -9.532712E-03 -2.674153E-02  8.201387E-03
 -1.366160E-02 -2.316289E-02  4.633259E-03 -1.178214E-02 -1.302341E-02  4.883433E-03 -1.582945E-02 -1.647304E-02  1.937895E-03
 -4.256791E-03 -1.835087E-02 -2.123650E-03 -6.528904E-03 -1.412538E-02 -8.689652E-04 -1.416438E-02 -2.639504E-02  4.823732E-03
 -1.634270E-02 -2.319831E-02  6.366723E-03 -1.158357E-02 -1.428495E-02  8.341363E-03 -1.324357E-02 -1.847227E-02  1.098556E-02
 -4.979606E-03 -1.728025E-02  7.297967E-04 -6.308639E-03 -1.090597E-02 -1.960889E-04 -1.418882E-02 -2.344024E-02  1.157903E-02
